,id,name,overview,first_air_date,popularity,vote_average,vote_count
1690,43899,The Bible,The story of God's creation of the Earth and the landmark events leading up to the Crucifixion of Jesus Christ.,2013-03-03,2.5146,7.4,933
1691,2122,King of the Hill,"Set in Texas, this animated series follows the life of propane salesman Hank Hill, who lives with his overly confident substitute Spanish teacher wife Peggy, wannabe comedian son Bobby, and naive niece Luanne. Hank has conservative views about God, family, and country, but his values and ethics are often challenged by the situations he, his family, and his beer-drinking neighbors/buddies find themselves in.",1997-01-12,35.6811,7.4,618
1692,1420,New Girl,"Jessica Day is an offbeat and adorable girl in her late 20s who, after a bad breakup, moves in with three single guys. Goofy, positive, vulnerable and honest to a fault, Jess has faith in people, even when she shouldn't. Although she's dorky and awkward, she's comfortable in her own skin. More prone to friendships with women, she's not used to hanging with the boys—especially at home.",2011-09-20,24.535,7.4,1534
1693,133086,The Five Juanas,Five women with the same birthmark set out to unravel the truth about their pasts and discover a tragic web of lies spun by a powerful politician.,2021-10-06,3.1221,7.4,270
1694,31497,The League,The League is an American sitcom and semi-improvised comedy about a about a fantasy football league and its members and their everyday lives.,2009-10-29,9.6791,7.4,206
1695,73411,Maniac,"Two strangers are drawn to a mysterious pharmaceutical trial that will, they're assured, with no complications or side-effects whatsoever, solve all of their problems, permanently. Things do not go as planned.",2018-09-21,3.9212,7.351,920
1696,100052,The English Game,Two 19th-century footballers on opposite sides of a class divide navigate professional and personal turmoil to change the game — and England — forever.,2020-03-20,1.9429,7.3,206
1697,75191,The Terror,A chilling anthology series featuring stories of people in terrifying situations inspired by true historical events.,2018-03-26,7.97,7.349,905
1698,2458,CSI: NY,"Follow the investigations of a team of NYPD forensic scientists and police officers identified as ""Crime Scene Investigators"".",2004-09-22,23.9125,7.349,713
1699,106651,Hellbound,"Unearthly beings deliver bloody condemnations, sending individuals to hell and giving rise to a religious group founded on the idea of divine justice.

~~ Adapted from the webcomic ""Hellbound"" (지옥) written by Yeon Sang Ho (연상호) and illustrated by Choi Kyu Seok (최규석).",2021-11-19,4.736,7.348,951
1700,97861,Night on Earth,"This nature series’ new technology lifts night’s veil to reveal the hidden lives of the world’s creatures, from lions on the hunt to bats on the wing.",2020-01-29,1.3337,7.348,217
1701,3319,Darkwing Duck,"The adventures of superhero Darkwing Duck, aided by his sidekick Launchpad McQuack. In his secret identity of Drake Mallard, he lives in a suburban house with his adopted daughter Gosalyn, next door to the bafflingly dim-witted Muddlefoot family. A spin-off of DuckTales.",1991-09-06,6.9225,7.3,312
1702,60699,Marco Polo,"An epic adventure that follows the early years of the famous explorer as he travels the exotic Silk Road to the great Kublai Khan’s court. But Marco soon finds that navigating the Khan’s world of greed, betrayal, sexual intrigue and rivalry will be his greatest challenge yet, even as he becomes a trusted companion to the Khan in his violent quest to become the Emperor of the World.",2014-12-12,6.4709,7.347,550
1703,2327,Dawson's Creek,Dawson's Creek is an American teen drama that portrays the fictional lives of a close-knit group of teenagers through high school and college.,1998-01-20,17.0052,7.3,567
1704,2025,"Beverly Hills, 90210","Follow the lives of a group of teenagers living in the upscale, star-studded community of Beverly Hills, California and attending the fictitious West Beverly Hills High School and, subsequently, the fictitious California University after graduation.",1990-10-04,27.7472,7.3,773
1705,153519,Neymar: The Perfect Chaos,"Beloved worldwide but also a lightning rod for criticism, Neymar shares the highs and lows of his personal life and brilliant football career.",2022-01-25,1.3084,7.3,280
1706,95202,To the Lake,A grim drama that unfolds against the backdrop of a global catastrophe. An unknown new virus turns Moscow into a city of the dead. Money loses its value and those not yet infected struggle desperately for food and survival.,2019-11-14,4.8863,7.3,263
1707,103540,Percy Jackson and the Olympians,"Percy Jackson is on a dangerous quest. Outrunning monsters and outwitting gods, he must journey across America to return Zeus's master bolt and stop an all-out war. With the help of his friends Annabeth and Grover, Percy's journey will lead him closer to the answers he seeks: how to fit into a world where he feels out of place, and who he's destined to be.",2023-12-19,10.8836,7.344,588
1708,75666,McMafia,"Alex Godman, the English-raised son of Russian mafia exiles, has spent his life trying to escape the shadow of their past, building his own legitimate business and forging a life with his girlfriend Rebecca. But when a murder forces his family's past to return to threaten them, Alex is drawn into the criminal underworld and must confront his values to protect those he loves.",2018-01-01,3.389,7.341,217
1709,81879,Mrs. Fletcher,"A dual coming-of-age comedy exploring the impact of internet porn and social media, Mrs. Fletcher follows empty nest divorcée Eve Fletcher — as she reinvents her life to find the happiness and sexual fulfillment that’s eluded her, and her college freshman son Brendan.",2019-10-27,2.4932,7.3,306
1710,67466,Marvel's Runaways,Every teenager thinks their parents are evil. What if you found out they actually were? Six diverse teenagers who can barely stand each other must unite against a common foe – their parents.,2017-11-21,5.5439,7.3,933
1711,35527,La tormenta,"La Tormenta is a Colombian 2005 telenovela produced by RTI Colombia and broadcast by Telemundo and Caracol TV, starring Natalia Streignard and Christian Meier.

Maria Teresa is a woman accustomed to living in the city, but she has to move to live at ‘La Tormenta’, her family’s estate, to try to save her family from financial ruin. The family is facing economic problems and she thinks La Tormenta will save them from bankruptcy.",2005-09-19,5.9966,7.339,332
1712,12965,María la del Barrio,"A brave, poor young girl is welcomed into a rich family and develops a romance with their misogynist youngest son, driving a woman already in love with him to go to great lengths to destroy their relationship.",1995-08-14,3.7439,7.3,567
1713,424,Torchwood,"The exploits of a team of people whose job is to investigate the unusual, the strange and the extraterrestrial.",2006-10-22,9.104,7.3,532
1714,158300,Knuckles,Knuckles embarks on a hilarious and action-packed journey of self-discovery as he agrees to train Wade as his protégé and teach him the ways of the Echidna warrior.,2024-04-26,5.4603,7.336,432
1715,229221,Dear Child,A mysterious woman's escape from her harrowing captivity points investigators toward the dark truth behind an unsolved disappearance 13 years earlier.,2023-09-07,4.6721,7.334,317
1716,133723,Harry Potter: Hogwarts Tournament of Houses,Wizarding World fans put their Harry Potter knowledge to the test for the ultimate honor to be named House Cup champion.,2021-11-28,2.0184,7.3,292
1717,97173,Behind Her Eyes,A single mother enters a world of twisted mind games when she begins an affair with her psychiatrist boss while secretly befriending his mysterious wife.,2021-02-17,6.1629,7.3,615
1718,43125,Guilty Crown,"The story revolves around Shu Ouma, a high school boy who inadvertently obtains an ability called ""The Power of the Kings"" that enables him to draw out items called ""Voids"" from other people. He is then thrown into the conflict between a resistance group called Funeral Parlor which aims to restore Japan's independence from a quasi-governmental organization known as the GHQ. In the process, Shu has to deal with the burden his ability puts on his shoulders and the horrific mystery of his past.",2011-10-13,6.5171,7.3,214
1719,931,He-Man and the Masters of the Universe,"When Adam, Prince of the planet Eternia, raises his magic sword he transforms into He-Man (the most powerful man in the universe).  With his allies and friends, he battles the evil Skeletor and his minions to protect the secrets of Castle Greyskull.",1983-09-05,5.4408,7.3,383
1720,81349,Devs,"Young computer engineer Lily Chan investigates the secretive development division of her employer, a cutting-edge tech company based in San Francisco, which she believes is behind the murder of her boyfriend.",2020-03-05,4.3093,7.328,712
